StudentID,ID,Staff,Date,Note
160,CIrGCXG,Rie,24/06/2025,ご来店され、7月から第1、３日曜日の16時~固定に変更したいとのことでスケジュール取られました。Anaでなくても大丈夫とのこと。お支払い（Cash）でお済みです。オンラインか訊きそびれてしまい、メールでお伺いしています。土曜日の固定は外しました。
312,ObFEcJC,Rie,24/06/2025,7月分（全4回）スケジュール、お支払い（CC）お済みです。7月は5回あるため、29日は無しで4回ご受講です。
187,mRIeTX0,Rie,24/06/2025,"9月より第2,4木曜日の16時~固定でお取りすることになりました。固定の設定をしなおして、他の日は外しました。9月の2回分はスケジュールお済みです。未納。"
504,vioBwtC,,24/06/2025,7月分(全2回)のお振込みとスケジュール頂きました。(CC)
501,rZTRr8j,Haruka,24/06/2025,スケジュールは伺いましたが、お母様がいらっしゃらなかったため、7月分のお振込をまだ頂いていません。
160,P8jMJjp,Haruka,24/06/2025,先ほど、メールでご連絡があり、7月はカフェでの受講をとのことでした。
534,HA5i0Qm,Haruka,24/06/2025,7月分(全4回)とスケジュール(PayPay)頂きました。7月は、5週目無しの4回分です。
533,LrHKLDr,Haruka,24/06/2025,7月分(全4回)とスケジュール(PayPay)頂きました。7月は、5週目無しの4回分です。
458,bPGygbW,Haruka,24/06/2025,7月分のスケジュール(全4回)とお振込(cash) 頂きました。
446,Z3tkZYB,Haruka,24/06/2025,1スケジュール(全四回分)とお支払い(CASH)頂きました。7月は、第一週目の7/1をお休みし、全4回の受講とのことです。
292,EUOsyt7,May,25/06/2025,7月分の月謝CCで頂きました。スケジュールは後日ご連絡頂けることになっております。
5,XeWluuE,May,25/06/2025,氷無し、ストロー無しでアップルジュースご提供。７月は最初の4週間は固定通りで追加1回の合計5回分、お月謝振込みです。
110,V1VqdeE,May,25/06/2025,当日キャンセルです。
110,1rBfTvn,May,25/06/2025,７月未納（7/2にお支払い予定）、月4でスケジュールご予約なさいました。2週目お休みであとは固定通りです。
337,DyHtoup,May,25/06/2025,7月分のお月謝、月4でCCでお支払いいただきました。スケジュールもいただきました。
7,M8WovRU,May,25/06/2025,7月のスケジュール(全4回)、お支払い(現金)頂いております。
424,kxb6Kmk,May,25/06/2025,"7月分（全４回）スケジュールとお月謝（CC）頂きました。
７月ラストの週でアメリカに帰るそうです。"
153,xegLlg5,Ayane,25/06/2025,7/14のスケジュールを10:00～から14:00～に変更＆7月分月謝をお支払いいただきました。
455,yorX28B,Ayane,25/06/2025,ご本人から7月分お月謝のお支払いいただきました（Cash2回分）
530,RbfBN7Z,Ayane,25/06/2025,受電あり。お仕事の都合でレッスンに間に合わないかもしれない（逆にcafeならすぐ向かえる）とのことで、6/25　online→cafeに当日変更
453,ZO5yS4N,Ayane,25/06/2025,7月分お月謝お支払いいただきました（CC）。領収書ご希望で発行しています。7月5週ではなく4週で、7/9→7/8にスケジュール変更しています。
530,El72ZeF,Ayane,25/06/2025,レッスン時間がなかなか合わず7月～休会の相談をいただきました（木曜20時cafeが第一希望。再度スケジュール調整の上連絡いただきます）。オンラインは聞き取りづらくできればcafeで受けたいとのことです。
512,d9Dvuho,May,26/06/2025,明日のレッスンキャンセル（もう来れないのでお振り替えもしなくて良いとのこと）、７月もお休みで一旦「終了」とおっしゃっていました（=退会？）
512,Tpb7U0g,May,26/06/2025,退会希望なのかそこまでは言っていないのかよくわからず、ひとまずステータスは変えぬままここの報告だけで、7月はとりあえずレッスン無し、8月以降音沙汰なかったら退会扱いでいいかなと思います。
448,Hn0TFuD,May,26/06/2025,28日のレッスン、振替希望→スケジュール合わず、やっぱりいいです！とのことです
343,m3aJbGU,May,26/06/2025,"7月のスケジュールとお月謝頂きました。（CC, 月4）"
519,TBlxkq2,May,26/06/2025,"7月のスケジュールとお月謝頂きました。（CC, 月4）"
6,qwnyYtH,May,26/06/2025,6月のお月謝CCで頂きました。月4で予約入れましたが、変更するかもとのことです。
416,mE0y9yf,May,26/06/2025,7月分のスケジュール固定どおりで月4と、お月謝CCでお済みです
461,deW2CS9,May,26/06/2025,７月分のお月謝４回分、PayPayでいただきました。スケジュールは固定どおりで頂きました。
488,0LCtMqw,May,26/06/2025,７月分のお月謝２回分、CCでいただきました。スケジュールも２回分頂いてます。
6,a2RY8Ks,May,26/06/2025,７月のスケジュール頂きましたが、予約入れたものの振替するかもとのこと。月４でお月謝CCで頂きました。
6,SXCaCFT,May,26/06/2025,本日の記録の「６月のお月謝」頂いた件、７月とのミスなのですが消せないので無視して下さい。９月１０日の記録は記録した日付の記入ミスのせいで上に出てきてしまっておりこれもまた消せないので無視して下さい。申し訳ありません。
501,O7z2xSo,May,26/06/2025,"Miori様とKeisuke様の分のお月謝をまとめてKeisuke様伝いで封筒で頂きました。月4回です。
その封筒にスケジュールのことも書いてあったのですが、Miori様のレッスンが7月分のお休みの日がカレンダーの記録と違ったためお母様からのメモの方の情報を下に修正しておきました。"
501,ebPEKl3,May,26/06/2025,支払済みなのですがエラーで左上の記録のところに反映されないのでそのままにしてあります。すみません。7月分お支払いいただいてます。
500,03GEAKo,May,26/06/2025,Miori様とKeisuke様の分のお月謝をまとめてKeisuke様伝いで封筒で頂きました。現金で月4回です。 その封筒にスケジュールのことも書いてあったのでそれを元にご予約お取りしました。
500,8L9pcI7,May,26/06/2025,エラーが出るのでお支払いとスケジュールの未／済の記録ができません。そのままになってますが7月は両方済です。
489,jgNrLAj,May,26/06/2025,7月の予約2回分頂きました。お月謝の振込みしましたと再度ご来店時にも教えてくださり、記録見えるかきかれましたので私は見られないので上司に確認しますと言ったら、野村様側の記録（スクショ）をメールで送ってくださるとのことでした。→メール確認済み。
485,0lupnLr,Rie,27/06/2025,7月分（全4回）スケジュールお済みです。お支払いは7月11日のレッスン時。
221,OtgrdeZ,Rie,27/06/2025,７月分スケジュールはメールでお知らせくださるとのこと。お支払いは7月最初のレッスン時。
209,3gg8cWd,Rie,27/06/2025,お電話があり、7月も忙しくてお休みされるそうです。8月は金曜日の固定の時間で4回入りたいとお考えとのことです。また8月のスケジュールが決まったらご連絡くださるそうです。7月の固定は外しました。
156,yaopv4l,Rie,27/06/2025,7月分(全2回）スケジュール、お支払い（cc）お済みです。7月から固定で金曜日11時～です。変更されるときにまたおしらせくださることになっています。
32,xPnEG6E,Haruka,27/06/2025,7月分スケジュール（全2回）お支払い（CC）共にお済みです。
31,2fMoJkc,Haruka,27/06/2025,7月分のスケジュール（全2回）、お支払い（PayPay）、共にお済みです。
370,mnhBGUA,Haruka,27/06/2025,本日、月末最終日でしたが、オンラインだったため、レッスン終了後に、次回のスケジュールをメールでお伺いしました。返信待ち。未納。
438,2YnJMFB,Rie,28/06/2025,昨日メールにて本日のレッスンをキャンセルされるとのご連絡がありました。振替予定がたたないため、消化でOKとのことです。
529,i27SM2f,Rie,28/06/2025,メールにて7月のスケジュールの確認のご連絡がありました。どこかで確認できるのかということでしたので、特にそういうものはないので、生徒様ご自身で書き留めていただけると・・・とお伝えしまた。
425,nuUWxMp,Rie,28/06/2025,本日10時~ご予約されていたのですが、時間になっても来られないため、お父様にお電話しましたが繋がらず、留守電に入れ、念の為メールもお送りしました。
